"QC Type";"AST";"Id";"qc_date";"name_media";"batch_no";"sterility_test_conclusion";"reported_by_pc";"ast";"conclusion_pc";"conclusion_gp";"qc_result";"comments";"qc_validated_set";"User ID"
"IQC";"no";"2557";"2022-03-30";"Simmons Citrate Agar ";"CIT240322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2559";"2022-03-30";"Mannitol Salt Agar";"MSA280322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2561";"2022-03-30";"Mueller Hinton II Agar ";"MHII280322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2563";"2022-03-30";"Sheep Blood Mueller-Hinton Agar";"SMH290322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2565";"2022-03-30";"Chocolate Agar";"CHOC290322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2567";"2022-03-31";"Blood Culture Bottle (adult)";"BHI A250322-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2569";"2022-03-31";"Blood Culture Bottle (adult)";"BHI A250322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2571";"2022-03-31";"Urea Agar";"URE300322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2573";"2022-04-01";"Mueller Hinton II Agar ";"MHII300322-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2575";"2022-04-01";"Blood Agar";"BAP300322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2577";"2022-04-04";"Blood Agar";"BAP310322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2579";"2022-04-04";"Chocolate Agar";"CHOC310322-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2581";"2022-04-06";"Blood Culture Bottle (adult)";"BHI A010422-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2583";"2022-04-06";"Blood Culture Bottle (adult)";"BHI A010422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2585";"2022-04-06";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS040422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2587";"2022-04-06";"Hektoen Enteric Agar";"HE040422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2589";"2022-04-06";"Kligler Iron Agar";"KIA040422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2591";"2022-04-06";"Lysine Iron Agar";"LIA050422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2593";"2022-04-06";"Ashdown's Agar";"ASHA050422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2595";"2022-04-06";"Chocolate Agar";"CHOC050422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2597";"2022-04-08";"Mueller Hinton II Agar ";"MHII060422-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2599";"2022-04-08";"Chocolate Agar";"CHOC060422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2601";"2022-04-08";"Sulfide Indole Motility Medium";"SIM060422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2603";"2022-04-08";"MacConkey Agar";"MAC070422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2605";"2022-04-20";"Mueller Hinton II Agar ";"MHII070422-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2607";"2022-04-20";"Mannitol Salt Agar";"MSA110422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2609";"2022-04-20";"Urea Agar";"URE180422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2611";"2022-04-20";"Ashdown's Agar";"ASHA180422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2613";"2022-04-20";"MacConkey Agar";"MAC190422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2615";"2022-04-20";"Chocolate Agar";"CHOC190422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2617";"2022-04-20";"Blood Culture Bottle (adult)";"BHI A130422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2619";"2022-04-20";"Blood Agar";"BAP120422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2621";"2022-04-20";"Blood Culture Bottle (adult)";"BHI A080422-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2623";"2022-04-20";"Blood Culture Bottle (adult)";"BHI A080422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2625";"2022-04-22";"Chocolate Agar";"CHOC200422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2627";"2022-04-22";"Blood Agar";"BAP200422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2629";"2022-04-25";"Blood Culture Bottle (adult)";"BHI A220422-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2631";"2022-04-25";"Blood Culture Bottle (adult)";"BHI A220422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2633";"2022-04-25";"Chocolate Agar";"CHOC210422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2635";"2022-04-27";"Hektoen Enteric Agar";"HE250422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2637";"2022-04-27";"Ashdown's Agar";"ASHA250422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2639";"2022-04-27";"Simmons Citrate Agar ";"CIT250422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2641";"2022-04-28";"Mueller Hinton II Agar ";"MHII260422-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2643";"2022-04-29";"Blood Culture Bottle (child)";"BHI P260422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2645";"2022-04-29";"Mannitol Salt Agar";"MSA270422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2647";"2022-04-29";"Kligler Iron Agar";"KIA270422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2649";"2022-04-29";"Sheep Blood Mueller-Hinton Agar";"SMH270422-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2651";"2022-05-04";"Blood Agar";"BAP280422-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2653";"2022-05-04";"Blood Agar";"BAP280422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2655";"2022-05-04";"MacConkey Agar";"MAC020522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2657";"2022-05-04";"GC agar +1% growth supplement";"GCA020522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2659";"2022-05-04";"Hektoen Enteric Agar";"HE020522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2661";"2022-05-04";"Urea Agar";"URE020522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2663";"2022-05-06";"Blood Culture Bottle (adult)";"BHI A290422-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2665";"2022-05-06";"Blood Culture Bottle (adult)";"BHI A290422-03";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2667";"2022-05-06";"Chocolate Agar";"CHOC030522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2669";"2022-05-06";"Lysine Iron Agar";"LIA030522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2671";"2022-05-06";"Mueller Hinton II Agar ";"MHII030522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2673";"2022-05-06";"Blood Agar";"BAP050522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2675";"2022-05-06";"Sulfide Indole Motility Medium";"SIM040522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2677";"2022-05-06";"Kligler Iron Agar";"KIA040522-01";"pass";"1";"1";"pass";"pass";"0";"Experiment Merck product";"1";"makteyka"
"IQC";"no";"2679";"2022-05-06";"Blood Agar";"BAP040522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2681";"2022-05-11";"MacConkey Agar";"MAC090522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2683";"2022-05-11";"Kligler Iron Agar";"KIA090522-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2685";"2022-05-11";"Ashdown's Agar";"ASHA090522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2687";"2022-05-11";"Mannitol Salt Agar";"MSA100522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2689";"2022-05-11";"Blood Culture Bottle (adult)";"BHI A100522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2691";"2022-05-11";"Blood Culture Bottle (adult)";"BHI A060522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"2693";"2022-05-10";"Mueller Hinton II Agar ";"MHII100522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2695";"2022-05-13";"Chocolate Agar";"CHOC110522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2697";"2022-05-13";"Blood Agar";"BAP110522-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2699";"2022-05-13";"Blood Agar";"BAP110522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2701";"2022-05-16";"MacConkey Agar";"MAC160522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2703";"2022-05-13";"Mueller Hinton II Agar ";"MHII120522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2705";"2022-05-18";"Chocolate Agar";"CHOC120522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2707";"2022-05-18";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS160522-01";"pass";"1";"1";"pass";"pass";"0";"Reality 133.5g /1.5L";"1";"makteyka"
"IQC";"no";"2709";"2022-05-18";"Urea Agar";"URE160522-01";"pass";"1";"1";"pass";"pass";"0";"Manual withdrawal";"1";"makteyka"
"IQC";"no";"2711";"2022-05-16";"Blood Culture Bottle (adult)";"BHI A130522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2713";"2022-05-16";"Blood Culture Bottle (adult)";"BHI A130522-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2715";"2022-05-16";"Ashdown's Broth";"ASHB160522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2717";"2022-05-18";"Chocolate Agar";"CHOC170522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2719";"2022-05-18";"Blood Agar";"BAP170522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2721";"2022-05-18";"Sheep Blood Mueller-Hinton Agar";"SMH170522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2723";"2022-05-18";"Blood Culture Bottle (adult)";"BHI A180522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2725";"2022-05-23";"Blood Culture Bottle (child)";"BHI P200522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2727";"2022-05-24";"Mueller Hinton II Agar ";"MHII240522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2729";"2022-05-26";"Blood Culture Bottle (adult)";"BHI A180522-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2731";"2022-05-26";"Lysine Iron Agar";"LIA230522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2733";"2022-05-26";"Trypticase Soy Broth + 20% glycerol";"TSBG230522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2735";"2022-05-26";"Chocolate Agar";"CHOC240522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2737";"2022-05-26";"Cystine Lactose Electrolyte Deficient Agar";"CLED240522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2739";"2022-05-26";"MacConkey Agar";"MAC230522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2741";"2022-05-26";"Blood Agar";"BAP240522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2743";"2022-05-27";"Modified Thayer-Martin Agar ";"MTM250522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2745";"2022-05-27";"Blood Agar";"BAP250522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2747";"2022-05-27";"MacConkey Agar";"MAC250522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2749";"2022-05-26";"GC agar +1% growth supplement";"GCA260522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2751";"2022-05-26";"Blood Culture Bottle (adult)";"BHI A250522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2753";"2022-06-02";"Chocolate Agar";"CHOC260522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2755";"2022-06-02";"Mueller Hinton II Agar ";"MHII260522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2757";"2022-06-02";"Blood Agar";"BAP260522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2759";"2022-06-02";"Mannitol Salt Agar";"MSA300522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2761";"2022-06-02";"MacConkey Agar";"MAC300522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2763";"2022-06-02";"Hektoen Enteric Agar";"HE300522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2765";"2022-05-31";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS310522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2767";"2022-06-02";"Blood Culture Bottle (adult)";"BHI A270522-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2769";"2022-06-02";"Blood Culture Bottle (adult)";"BHI A270522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2771";"2022-06-02";"Mueller Hinton II Agar ";"MHII310522-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2773";"2022-06-02";"Blood Culture Bottle (child)";"BHI P310522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2775";"2022-06-02";"Ashdown's Agar";"ASHA310522-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2777";"2022-06-03";"Chocolate Agar";"CHOC010622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2779";"2022-06-03";"Blood Agar";"BAP010622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2781";"2022-06-03";"Mueller Hinton II Agar ";"MHII010622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2783";"2022-06-03";"Simmons Citrate Agar ";"CIT010622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2785";"2022-06-07";"MacConkey Agar";"MAC020622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2787";"2022-06-07";"Sheep Blood Mueller-Hinton Agar";"SMH020622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2789";"2022-06-07";"Kligler Iron Agar";"KIA020622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2791";"2022-06-09";"Blood Agar";"BAP080622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2793";"2022-06-09";"Mueller Hinton II Agar ";"MHII080622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2795";"2022-06-09";"Chocolate Agar";"CHOC080622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2797";"2022-06-09";"Mannitol Salt Agar";"MSA070622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2799";"2022-06-09";"Sulfide Indole Motility Medium";"SIM070622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2801";"2022-06-09";"Blood Agar";"BAP070622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2803";"2022-06-10";"Blood Culture Bottle (adult)";"BHI A030622-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2805";"2022-06-10";"Blood Culture Bottle (adult)";"BHI A030622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2807";"2022-06-16";"GC agar +1% growth supplement";"GCA130622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2809";"2022-06-17";"Blood Culture Bottle (adult)";"BHI A090622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2811";"2022-06-17";"Ashdown's Agar";"ASHA130622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2813";"2022-06-17";"Blood Culture Bottle (child)";"BHI P150622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2815";"2022-06-17";"Blood Culture Bottle (adult)";"BHI A140622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2817";"2022-06-17";"Blood Agar";"BAP140622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2819";"2022-06-17";"Urea Agar";"URE140622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2821";"2022-06-17";"Mannitol Salt Agar";"MSA150622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2823";"2022-06-17";"MacConkey Agar";"MAC150622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2825";"2022-05-11";"Kligler Iron Agar";"KIA090522-01";"pass";"1";"1";"pass";"pass";"";"";"";""
"IQC";"no";"2827";"2022-06-22";"Hektoen Enteric Agar";"HE200622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2829";"2022-06-22";"Lysine Iron Agar";"LIA160622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2831";"2022-06-22";"Blood Agar";"BAP200622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"2833";"2022-06-22";"Mueller Hinton II Agar ";"MHII160622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2835";"2022-06-22";"Chocolate Agar";"CHOC160622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"2837";"2022-06-23";"Sheep Blood Mueller-Hinton Agar";"SMH200622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2839";"2022-06-23";"Blood Agar";"BAP210622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"yes";"2841";"2022-06-23";"Mueller Hinton II Agar ";"MHII210622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2843";"2022-06-23";"Blood Culture Bottle (adult)";"BHI A210622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2845";"2022-06-23";"Blood Culture Bottle (adult)";"BHI A170622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2847";"2022-06-23";"Blood Culture Bottle (adult)";"BHI A170622-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2849";"2022-06-24";"Chocolate Agar";"CHOC220622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2851";"2022-06-24";"MacConkey Agar";"MAC220622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"vivian"
"IQC";"no";"2853";"2022-06-29";"Blood Agar";"BAP270622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2855";"2022-06-29";"Chocolate Agar";"CHOC230622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2857";"2022-06-29";"Mueller Hinton II Agar ";"MHII230622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2859";"2022-06-29";"Simmons Citrate Agar ";"CIT230622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2861";"2022-06-29";"GC agar +1% growth supplement";"GCA270622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2863";"2022-06-29";"Thiosulfate Citrate Bile Salts Sucrose Agar ";"TCBS270622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2865";"2022-06-29";"Hektoen Enteric Agar";"HE270622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2867";"2022-06-29";"Kligler Iron Agar";"KIA280622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2869";"2022-06-29";"Ashdown's Agar";"ASHA280622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2871";"2022-06-29";"Chocolate Agar";"CHOC280622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2873";"2022-06-29";"Blood Agar";"BAP280622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2875";"2022-06-29";"Blood Culture Bottle (adult)";"BHI A240622-02";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2877";"2022-06-29";"Blood Culture Bottle (adult)";"BHI A240622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2879";"2022-07-01";"Blood Agar";"BAP290622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2881";"2022-07-01";"Mueller Hinton II Agar ";"MHII290622-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2883";"2022-07-01";"Sulfide Indole Motility Medium";"SIM290622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2885";"2022-07-01";"Trypticase Soy Broth + 20% glycerol";"TSBG300622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2887";"2022-07-01";"Urea Agar";"URE300622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2889";"2022-07-01";"Mannitol Salt Agar";"MSA300622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2891";"2022-07-01";"MacConkey Agar";"MAC300622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2893";"2022-07-04";"Kligler Iron Agar";"KIA040722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2895";"2022-07-04";"Blood Agar";"BAP040722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2897";"2022-07-04";"Chocolate Agar";"CHOC040722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2899";"2022-07-07";"Blood Culture Bottle (adult)";"BHI A290622-01";"pass";"0";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2901";"2022-07-07";"Blood Culture Bottle (adult)";"BHI A010722-01";"pass";"0";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2903";"2022-07-07";"Blood Culture Bottle (adult)";"BHI A010722-02";"pass";"0";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2905";"2022-07-08";"Lysine Iron Agar";"LIA050722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2907";"2022-07-08";"Blood Culture Bottle (adult)";"BHI A050722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2909";"2022-07-08";"MacConkey Agar";"MAC050722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2911";"2022-07-08";"Blood Agar";"BAP060722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"yes";"2913";"2022-07-08";"Mueller Hinton II Agar ";"MHII060722-01";"pass";"1";"0";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2915";"2022-07-08";"Chocolate Agar";"CHOC060722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2917";"2022-07-08";"Simmons Citrate Agar ";"CIT060722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2919";"2022-07-08";"Trypticase Soy Broth ";"TSB010722-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
"IQC";"no";"2921";"2022-07-08";"Trypticase Soy Agar ";"TSA300622-01";"pass";"1";"1";"pass";"pass";"0";"";"1";"makteyka"
